month,day,start_station_name,end_station_name,liczba_tras,temperatura,opady,wiatr
7,3,14 St Ferry - 14 St & Shipyard Ln,14 St Ferry - 14 St & Shipyard Ln,30,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Grove St PATH,Marin Light Rail,23,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,12 St & Sinatra Dr N,12 St & Sinatra Dr N,20,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,McGinley Square,Bergen Ave & Sip Ave,17,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Marin Light Rail,Grove St PATH,16,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Bergen Ave & Sip Ave,McGinley Square,14,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Lafayette Park,Grove St PATH,13,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,11 St & Washington St,River St & 1 St,12,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Grove St PATH,Hamilton Park,12,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Van Vorst Park,Grove St PATH,12,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Bergen Ave,Bergen Ave & Sip Ave,11,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Grove St PATH,Liberty Light Rail,11,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Hamilton Park,Grove St PATH,11,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Liberty Light Rail,Grove St PATH,11,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Bergen Ave & Sip Ave,Bergen Ave,10,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Brunswick St,Grove St PATH,10,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Glenwood Ave,Bergen Ave & Sip Ave,10,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Grove St PATH,Columbus Drive,10,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Hamilton Park,Manila & 1st,10,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Hamilton Park,Newark Ave,10,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Hoboken Ave at Monmouth St,Hoboken Terminal - Hudson St & Hudson Pl,10,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Morris Canal,Exchange Pl,10,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,River St & 1 St,14 St Ferry - 14 St & Shipyard Ln,10,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Baldwin at Montgomery,Grove St PATH,9,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Columbus Drive,Newport Pkwy,9,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Exchange Pl,Morris Canal,9,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,14 St Ferry - 14 St & Shipyard Ln,4 St & River St,8,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Exchange Pl,Grove St PATH,8,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Grove St PATH,JC Medical Center,8,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Grove St PATH,Van Vorst Park,8,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Jersey & 6th St,Grove St PATH,8,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Leonard Gordon Park,Journal Square,8,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Montgomery St,Grove St PATH,8,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Southwest Park - Jackson St & Observer Hwy,Hoboken Terminal - Hudson St & Hudson Pl,8,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Stevens - River Ter & 6 St,River St & 1 St,8,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,4 St & River St,12 St & Sinatra Dr N,7,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Bergen Ave & Sip Ave,Fairmount Ave,7,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Brunswick & 6th,Grove St PATH,7,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Communipaw & Berry Lane,Grove St PATH,7,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Dey St,Journal Square,7,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Fairmount Ave,Bergen Ave & Sip Ave,7,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Grove St PATH,Baldwin at Montgomery,7,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Grove St PATH,Brunswick & 6th,7,26.733333333333334,0.025000000000000005,6.408333333333334
